img1,img2,pair_type
augmented/calc_p17_s1/calc_p17_s1_aug3.jpg,augmented/calc_p17_s1/calc_p17_s1_aug4.jpg,augmentation_positive
augmented/calc_p17_s1/calc_p17_s1_aug4.jpg,sections/calc_p17_s1.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug1.jpg,sections/calc_p17_s2.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug1.jpg,augmented/calc_p17_s2/calc_p17_s2_aug2.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug1.jpg,augmented/calc_p17_s2/calc_p17_s2_aug3.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug1.jpg,augmented/calc_p17_s2/calc_p17_s2_aug4.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug2.jpg,sections/calc_p17_s2.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug2.jpg,augmented/calc_p17_s2/calc_p17_s2_aug3.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug2.jpg,augmented/calc_p17_s2/calc_p17_s2_aug4.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug3.jpg,sections/calc_p17_s2.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug3.jpg,augmented/calc_p17_s2/calc_p17_s2_aug4.jpg,augmentation_positive
augmented/calc_p17_s2/calc_p17_s2_aug4.jpg,sections/calc_p17_s2.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug1.jpg,sections/calc_p17_s3.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug1.jpg,augmented/calc_p17_s3/calc_p17_s3_aug2.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug1.jpg,augmented/calc_p17_s3/calc_p17_s3_aug3.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug1.jpg,augmented/calc_p17_s3/calc_p17_s3_aug4.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug2.jpg,sections/calc_p17_s3.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug2.jpg,augmented/calc_p17_s3/calc_p17_s3_aug3.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug2.jpg,augmented/calc_p17_s3/calc_p17_s3_aug4.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug3.jpg,sections/calc_p17_s3.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug3.jpg,augmented/calc_p17_s3/calc_p17_s3_aug4.jpg,augmentation_positive
augmented/calc_p17_s3/calc_p17_s3_aug4.jpg,sections/calc_p17_s3.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug1.jpg,sections/calc_p17_s4.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug1.jpg,augmented/calc_p17_s4/calc_p17_s4_aug2.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug1.jpg,augmented/calc_p17_s4/calc_p17_s4_aug3.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug1.jpg,augmented/calc_p17_s4/calc_p17_s4_aug4.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug2.jpg,sections/calc_p17_s4.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug2.jpg,augmented/calc_p17_s4/calc_p17_s4_aug3.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug2.jpg,augmented/calc_p17_s4/calc_p17_s4_aug4.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug3.jpg,sections/calc_p17_s4.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug3.jpg,augmented/calc_p17_s4/calc_p17_s4_aug4.jpg,augmentation_positive
augmented/calc_p17_s4/calc_p17_s4_aug4.jpg,sections/calc_p17_s4.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug1.jpg,sections/calc_p18_s2.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug1.jpg,augmented/calc_p18_s2/calc_p18_s2_aug2.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug1.jpg,augmented/calc_p18_s2/calc_p18_s2_aug3.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug1.jpg,augmented/calc_p18_s2/calc_p18_s2_aug4.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug2.jpg,sections/calc_p18_s2.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug2.jpg,augmented/calc_p18_s2/calc_p18_s2_aug3.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug2.jpg,augmented/calc_p18_s2/calc_p18_s2_aug4.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug3.jpg,sections/calc_p18_s2.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug3.jpg,augmented/calc_p18_s2/calc_p18_s2_aug4.jpg,augmentation_positive
augmented/calc_p18_s2/calc_p18_s2_aug4.jpg,sections/calc_p18_s2.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug1.jpg,sections/calc_p18_s3.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug1.jpg,augmented/calc_p18_s3/calc_p18_s3_aug2.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug1.jpg,augmented/calc_p18_s3/calc_p18_s3_aug3.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug1.jpg,augmented/calc_p18_s3/calc_p18_s3_aug4.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug2.jpg,sections/calc_p18_s3.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug2.jpg,augmented/calc_p18_s3/calc_p18_s3_aug3.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug2.jpg,augmented/calc_p18_s3/calc_p18_s3_aug4.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug3.jpg,sections/calc_p18_s3.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug3.jpg,augmented/calc_p18_s3/calc_p18_s3_aug4.jpg,augmentation_positive
augmented/calc_p18_s3/calc_p18_s3_aug4.jpg,sections/calc_p18_s3.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug1.jpg,sections/calc_p18_s4.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug1.jpg,augmented/calc_p18_s4/calc_p18_s4_aug2.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug1.jpg,augmented/calc_p18_s4/calc_p18_s4_aug3.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug1.jpg,augmented/calc_p18_s4/calc_p18_s4_aug4.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug2.jpg,sections/calc_p18_s4.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug2.jpg,augmented/calc_p18_s4/calc_p18_s4_aug3.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug2.jpg,augmented/calc_p18_s4/calc_p18_s4_aug4.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug3.jpg,sections/calc_p18_s4.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug3.jpg,augmented/calc_p18_s4/calc_p18_s4_aug4.jpg,augmentation_positive
augmented/calc_p18_s4/calc_p18_s4_aug4.jpg,sections/calc_p18_s4.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug1.jpg,sections/calc_p18_s5.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug1.jpg,augmented/calc_p18_s5/calc_p18_s5_aug2.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug1.jpg,augmented/calc_p18_s5/calc_p18_s5_aug3.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug1.jpg,augmented/calc_p18_s5/calc_p18_s5_aug4.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug2.jpg,sections/calc_p18_s5.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug2.jpg,augmented/calc_p18_s5/calc_p18_s5_aug3.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug2.jpg,augmented/calc_p18_s5/calc_p18_s5_aug4.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug3.jpg,sections/calc_p18_s5.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug3.jpg,augmented/calc_p18_s5/calc_p18_s5_aug4.jpg,augmentation_positive
augmented/calc_p18_s5/calc_p18_s5_aug4.jpg,sections/calc_p18_s5.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug1.jpg,sections/calc_p19_s1.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug1.jpg,augmented/calc_p19_s1/calc_p19_s1_aug2.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug1.jpg,augmented/calc_p19_s1/calc_p19_s1_aug3.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug1.jpg,augmented/calc_p19_s1/calc_p19_s1_aug4.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug2.jpg,sections/calc_p19_s1.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug2.jpg,augmented/calc_p19_s1/calc_p19_s1_aug3.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug2.jpg,augmented/calc_p19_s1/calc_p19_s1_aug4.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug3.jpg,sections/calc_p19_s1.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug3.jpg,augmented/calc_p19_s1/calc_p19_s1_aug4.jpg,augmentation_positive
augmented/calc_p19_s1/calc_p19_s1_aug4.jpg,sections/calc_p19_s1.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug1.jpg,sections/calc_p19_s2.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug1.jpg,augmented/calc_p19_s2/calc_p19_s2_aug2.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug1.jpg,augmented/calc_p19_s2/calc_p19_s2_aug3.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug1.jpg,augmented/calc_p19_s2/calc_p19_s2_aug4.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug2.jpg,sections/calc_p19_s2.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug2.jpg,augmented/calc_p19_s2/calc_p19_s2_aug3.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug2.jpg,augmented/calc_p19_s2/calc_p19_s2_aug4.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug3.jpg,sections/calc_p19_s2.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug3.jpg,augmented/calc_p19_s2/calc_p19_s2_aug4.jpg,augmentation_positive
augmented/calc_p19_s2/calc_p19_s2_aug4.jpg,sections/calc_p19_s2.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug1.jpg,sections/calc_p20_s2.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug1.jpg,augmented/calc_p20_s2/calc_p20_s2_aug2.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug1.jpg,augmented/calc_p20_s2/calc_p20_s2_aug3.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug1.jpg,augmented/calc_p20_s2/calc_p20_s2_aug4.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug2.jpg,sections/calc_p20_s2.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug2.jpg,augmented/calc_p20_s2/calc_p20_s2_aug3.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug2.jpg,augmented/calc_p20_s2/calc_p20_s2_aug4.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug3.jpg,sections/calc_p20_s2.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug3.jpg,augmented/calc_p20_s2/calc_p20_s2_aug4.jpg,augmentation_positive
augmented/calc_p20_s2/calc_p20_s2_aug4.jpg,sections/calc_p20_s2.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug1.jpg,sections/calc_p21_s1.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug1.jpg,augmented/calc_p21_s1/calc_p21_s1_aug2.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug1.jpg,augmented/calc_p21_s1/calc_p21_s1_aug3.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug1.jpg,augmented/calc_p21_s1/calc_p21_s1_aug4.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug2.jpg,sections/calc_p21_s1.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug2.jpg,augmented/calc_p21_s1/calc_p21_s1_aug3.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug2.jpg,augmented/calc_p21_s1/calc_p21_s1_aug4.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug3.jpg,sections/calc_p21_s1.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug3.jpg,augmented/calc_p21_s1/calc_p21_s1_aug4.jpg,augmentation_positive
augmented/calc_p21_s1/calc_p21_s1_aug4.jpg,sections/calc_p21_s1.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug1.jpg,sections/calc_p21_s2.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug1.jpg,augmented/calc_p21_s2/calc_p21_s2_aug2.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug1.jpg,augmented/calc_p21_s2/calc_p21_s2_aug3.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug1.jpg,augmented/calc_p21_s2/calc_p21_s2_aug4.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug2.jpg,sections/calc_p21_s2.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug2.jpg,augmented/calc_p21_s2/calc_p21_s2_aug3.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug2.jpg,augmented/calc_p21_s2/calc_p21_s2_aug4.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug3.jpg,sections/calc_p21_s2.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug3.jpg,augmented/calc_p21_s2/calc_p21_s2_aug4.jpg,augmentation_positive
augmented/calc_p21_s2/calc_p21_s2_aug4.jpg,sections/calc_p21_s2.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug1.jpg,sections/la_p1_s1.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug1.jpg,augmented/la_p1_s1/la_p1_s1_aug2.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug1.jpg,augmented/la_p1_s1/la_p1_s1_aug3.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug1.jpg,augmented/la_p1_s1/la_p1_s1_aug4.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug2.jpg,sections/la_p1_s1.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug2.jpg,augmented/la_p1_s1/la_p1_s1_aug3.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug2.jpg,augmented/la_p1_s1/la_p1_s1_aug4.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug3.jpg,sections/la_p1_s1.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug3.jpg,augmented/la_p1_s1/la_p1_s1_aug4.jpg,augmentation_positive
augmented/la_p1_s1/la_p1_s1_aug4.jpg,sections/la_p1_s1.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug1.jpg,sections/la_p1_s2.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug1.jpg,augmented/la_p1_s2/la_p1_s2_aug2.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug1.jpg,augmented/la_p1_s2/la_p1_s2_aug3.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug1.jpg,augmented/la_p1_s2/la_p1_s2_aug4.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug2.jpg,sections/la_p1_s2.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug2.jpg,augmented/la_p1_s2/la_p1_s2_aug3.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug2.jpg,augmented/la_p1_s2/la_p1_s2_aug4.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug3.jpg,sections/la_p1_s2.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug3.jpg,augmented/la_p1_s2/la_p1_s2_aug4.jpg,augmentation_positive
augmented/la_p1_s2/la_p1_s2_aug4.jpg,sections/la_p1_s2.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug1.jpg,sections/la_p1_s3.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug1.jpg,augmented/la_p1_s3/la_p1_s3_aug2.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug1.jpg,augmented/la_p1_s3/la_p1_s3_aug3.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug1.jpg,augmented/la_p1_s3/la_p1_s3_aug4.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug2.jpg,sections/la_p1_s3.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug2.jpg,augmented/la_p1_s3/la_p1_s3_aug3.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug2.jpg,augmented/la_p1_s3/la_p1_s3_aug4.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug3.jpg,sections/la_p1_s3.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug3.jpg,augmented/la_p1_s3/la_p1_s3_aug4.jpg,augmentation_positive
augmented/la_p1_s3/la_p1_s3_aug4.jpg,sections/la_p1_s3.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug1.jpg,sections/la_p1_s4.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug1.jpg,augmented/la_p1_s4/la_p1_s4_aug2.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug1.jpg,augmented/la_p1_s4/la_p1_s4_aug3.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug1.jpg,augmented/la_p1_s4/la_p1_s4_aug4.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug2.jpg,sections/la_p1_s4.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug2.jpg,augmented/la_p1_s4/la_p1_s4_aug3.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug2.jpg,augmented/la_p1_s4/la_p1_s4_aug4.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug3.jpg,sections/la_p1_s4.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug3.jpg,augmented/la_p1_s4/la_p1_s4_aug4.jpg,augmentation_positive
augmented/la_p1_s4/la_p1_s4_aug4.jpg,sections/la_p1_s4.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug1.jpg,sections/la_p1_s5.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug1.jpg,augmented/la_p1_s5/la_p1_s5_aug2.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug1.jpg,augmented/la_p1_s5/la_p1_s5_aug3.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug1.jpg,augmented/la_p1_s5/la_p1_s5_aug4.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug2.jpg,sections/la_p1_s5.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug2.jpg,augmented/la_p1_s5/la_p1_s5_aug3.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug2.jpg,augmented/la_p1_s5/la_p1_s5_aug4.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug3.jpg,sections/la_p1_s5.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug3.jpg,augmented/la_p1_s5/la_p1_s5_aug4.jpg,augmentation_positive
augmented/la_p1_s5/la_p1_s5_aug4.jpg,sections/la_p1_s5.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug1.jpg,sections/la_p2_s1.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug1.jpg,augmented/la_p2_s1/la_p2_s1_aug2.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug1.jpg,augmented/la_p2_s1/la_p2_s1_aug3.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug1.jpg,augmented/la_p2_s1/la_p2_s1_aug4.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug2.jpg,sections/la_p2_s1.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug2.jpg,augmented/la_p2_s1/la_p2_s1_aug3.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug2.jpg,augmented/la_p2_s1/la_p2_s1_aug4.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug3.jpg,sections/la_p2_s1.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug3.jpg,augmented/la_p2_s1/la_p2_s1_aug4.jpg,augmentation_positive
augmented/la_p2_s1/la_p2_s1_aug4.jpg,sections/la_p2_s1.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug1.jpg,sections/la_p2_s2.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug1.jpg,augmented/la_p2_s2/la_p2_s2_aug2.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug1.jpg,augmented/la_p2_s2/la_p2_s2_aug3.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug1.jpg,augmented/la_p2_s2/la_p2_s2_aug4.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug2.jpg,sections/la_p2_s2.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug2.jpg,augmented/la_p2_s2/la_p2_s2_aug3.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug2.jpg,augmented/la_p2_s2/la_p2_s2_aug4.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug3.jpg,sections/la_p2_s2.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug3.jpg,augmented/la_p2_s2/la_p2_s2_aug4.jpg,augmentation_positive
augmented/la_p2_s2/la_p2_s2_aug4.jpg,sections/la_p2_s2.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug1.jpg,sections/la_p2_s3.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug1.jpg,augmented/la_p2_s3/la_p2_s3_aug2.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug1.jpg,augmented/la_p2_s3/la_p2_s3_aug3.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug1.jpg,augmented/la_p2_s3/la_p2_s3_aug4.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug2.jpg,sections/la_p2_s3.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug2.jpg,augmented/la_p2_s3/la_p2_s3_aug3.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug2.jpg,augmented/la_p2_s3/la_p2_s3_aug4.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug3.jpg,sections/la_p2_s3.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug3.jpg,augmented/la_p2_s3/la_p2_s3_aug4.jpg,augmentation_positive
augmented/la_p2_s3/la_p2_s3_aug4.jpg,sections/la_p2_s3.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug1.jpg,sections/la_p2_s4.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug1.jpg,augmented/la_p2_s4/la_p2_s4_aug2.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug1.jpg,augmented/la_p2_s4/la_p2_s4_aug3.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug1.jpg,augmented/la_p2_s4/la_p2_s4_aug4.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug2.jpg,sections/la_p2_s4.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug2.jpg,augmented/la_p2_s4/la_p2_s4_aug3.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug2.jpg,augmented/la_p2_s4/la_p2_s4_aug4.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug3.jpg,sections/la_p2_s4.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug3.jpg,augmented/la_p2_s4/la_p2_s4_aug4.jpg,augmentation_positive
augmented/la_p2_s4/la_p2_s4_aug4.jpg,sections/la_p2_s4.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug1.jpg,sections/la_p3_s1.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug1.jpg,augmented/la_p3_s1/la_p3_s1_aug2.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug1.jpg,augmented/la_p3_s1/la_p3_s1_aug3.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug1.jpg,augmented/la_p3_s1/la_p3_s1_aug4.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug2.jpg,sections/la_p3_s1.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug2.jpg,augmented/la_p3_s1/la_p3_s1_aug3.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug2.jpg,augmented/la_p3_s1/la_p3_s1_aug4.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug3.jpg,sections/la_p3_s1.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug3.jpg,augmented/la_p3_s1/la_p3_s1_aug4.jpg,augmentation_positive
augmented/la_p3_s1/la_p3_s1_aug4.jpg,sections/la_p3_s1.jpg,augmentation_positive
augmented/la_p3_s2/la_p3_s2_aug1.jpg,sections/la_p3_s2.jpg,augmentation_positive
augmented/la_p3_s2/la_p3_s2_aug1.jpg,augmented/la_p3_s2/la_p3_s2_aug2.jpg,augmentation_positive
augmented/la_p3_s2/la_p3_s2_aug1.jpg,augmented/la_p3_s2/la_p3_s2_aug3.jpg,augmentation_positive
augmented/la_p3_s2/la_p3_s2_aug1.jpg,augmented/la_p3_s2/la_p3_s2_aug4.jpg,augmentation_positive
augmented/la_p3_s2/la_p3_s2_aug2.jpg,sections/la_p3_s2.jpg,augmentation_positive
augmented/la_p3_s2/la_p3_s2_aug2.jpg,augmented/la_p3_s2/la_p3_s2_aug3.jpg,augmentation_positive
augmented/la_p3_s2/la_p3_s2_aug2.jpg,augmented/la_p3_s2/la_p3_s2_aug4.jpg,augmentation_positive
augmented/la_p3_s2/la_p3_s2_aug3.jpg,sections/la_p3_s2.jpg,augmentation_positive
